,0
38357,3922
38358,4253
38359,4776
38360,4675
38361,4533
38362,4425
38363,4707
38364,4469
38365,3871
38366,3247
38367,2936
38368,2700
38369,2760
38370,2017
38371,1314
38372,848
38373,703
38374,419
38375,372
38376,529
38377,979
38378,1237
38379,1682
38380,2495
38381,2924
38382,3323
38383,3696
38384,4084
38385,4187
38386,4365
38387,4380
38388,4049
38389,3680
38390,3404
38391,3018
38392,2640
38393,2152
38394,3078
38395,1043
38396,523
38397,425
38398,398
38399,896
38400,2931
38401,5305
38402,5936
38403,4859
38404,4473
38405,4172
38406,4498
38407,4617
38408,4667
38409,4728
38410,5115
38411,5853
38412,5241
38413,3922
38414,3183
38415,2792
38416,2552
38417,2118
38418,1461
38419,722
38420,455
38421,340
38422,391
38423,863
38424,2836
38425,5264
38426,5737
38427,5017
38428,4373
38429,4099
38430,4415
38431,4775
38432,4799
38433,4968
38434,5526
38435,6135
38436,5092
38437,4313
38438,3308
38439,3055
38440,2700
38441,2176
38442,1741
38443,1021
38444,605
38445,573
38446,353
38447,354
38448,698
38449,1141
38450,1128
38451,1275
38452,1687
38453,1920
38454,2603
38455,2761
38456,2929
38457,3318
38458,3070
38459,3224
38460,3045
38461,2664
38462,2596
38463,2503
38464,2582
38465,2030
38466,1936
38467,971
38468,476
38469,317
38470,338
38471,754
38472,2412
38473,4500
38474,4966
38475,4440
38476,4205
38477,4154
38478,4201
38479,4416
38480,4491
38481,4708
38482,5066
38483,5908
38484,5223
38485,4115
38486,3099
38487,2713
38488,2633
38489,2002
38490,1287
38491,743
38492,435
38493,372
38494,343
38495,752
38496,2453
38497,4489
38498,5069
38499,4489
38500,4305
38501,4215
38502,4547
38503,4684
38504,4594
38505,4818
38506,5182
38507,5353
38508,4822
38509,4089
38510,3390
38511,2966
38512,2903
38513,2533
38514,2227
38515,1233
38516,689
38517,604
38518,382
38519,429
38520,769
38521,1246
38522,1710
38523,2428
38524,3029
38525,3386
38526,4045
38527,4160
38528,4118
38529,3992
38530,4022
38531,4289
38532,4085
38533,3986
38534,3416
38535,3191
38536,3616
38537,3055
38538,2246
38539,1423
38540,786
38541,693
38542,357
38543,327
38544,476
38545,876
38546,1084
38547,1920
38548,2584
38549,3236
38550,3837
38551,4075
38552,4211
38553,4470
38554,4397
38555,4514
38556,4297
38557,3953
38558,3969
38559,3571
38560,2948
38561,2039
38562,1339
38563,676
38564,423
38565,320
38566,348
38567,903
38568,2977
38569,5679
38570,6178
38571,5656
38572,4586
38573,4266
38574,4448
38575,4689
38576,4621
38577,4836
38578,5429
38579,6311
38580,5805
38581,4290
38582,3240
38583,2861
38584,2633
38585,2071
38586,1189
38587,688
38588,389
38589,295
38590,364
38591,898
38592,3137
38593,5886
38594,6134
38595,5786
38596,4843
38597,4442
38598,4586
38599,4865
38600,4719
38601,4789
38602,5681
38603,6566
38604,6081
38605,4404
38606,3219
38607,3053
38608,3060
38609,2203
38610,1311
38611,661
38612,401
38613,321
38614,384
38615,948
38616,3193
38617,5179
38618,6295
38619,5930
38620,5025
38621,4829
38622,5052
38623,4974
38624,4779
38625,4974
38626,5817
38627,6522
38628,5935
38629,4568
38630,3412
38631,3033
38632,2687
38633,1960
38634,1294
38635,699
38636,408
38637,296
38638,364
38639,940
38640,3070
38641,5702
38642,6456
38643,5583
38644,4958
38645,4610
38646,4848
38647,4891
38648,5188
38649,5139
38650,5743
38651,6612
38652,5795
38653,3890
38654,3237
38655,2727
38656,2497
38657,1870
38658,1320
38659,705
38660,439
38661,350
38662,373
38663,888
38664,2917
38665,5268
38666,5994
38667,5288
38668,4543
38669,4392
38670,4740
38671,5123
38672,5059
38673,5363
38674,5914
38675,6153
38676,5257
38677,4664
38678,3664
38679,3260
38680,3064
38681,2835
38682,1971
38683,1233
38684,696
38685,646
38686,437
38687,444
38688,858
38689,1422
38690,1991
38691,2714
38692,3471
38693,3718
38694,4213
38695,4524
38696,4218
38697,4242
38698,4306
38699,4317
38700,4354
38701,4109
38702,3446
38703,3192
38704,3272
38705,3074
38706,2275
38707,1350
38708,826
38709,699
38710,435
38711,366
38712,508
38713,933
38714,1195
38715,1814
38716,2911
38717,3310
38718,3655
38719,4245
38720,4233
38721,4129
38722,4063
38723,4438
38724,4321
38725,3836
38726,3535
38727,3015
38728,2671
38729,2009
38730,1244
38731,721
38732,458
38733,297
38734,368
38735,935
38736,3048
38737,5593
38738,5793
38739,5647
38740,4603
38741,4346
38742,4504
38743,4588
38744,4558
38745,4794
38746,5558
38747,6269
38748,5708
38749,4203
38750,3277
38751,2900
38752,2424
38753,1965
38754,1096
38755,595
38756,407
38757,274
38758,356
38759,930
38760,3171
38761,5870
38762,6417
38763,5455
38764,5030
38765,4346
38766,4540
38767,4952
38768,4576
38769,5011
38770,5573
38771,6358
38772,5698
38773,4360
38774,3337
38775,3113
38776,2754
38777,2209
38778,1242
38779,657
38780,410
38781,313
38782,377
38783,894
38784,3189
38785,5769
38786,6200
38787,5696
38788,5129
38789,4560
38790,4752
38791,4916
38792,4714
38793,5138
38794,5677
38795,6606
38796,6084
38797,4941
38798,3461
38799,3177
38800,2949
38801,2200
38802,1271
38803,697
38804,423
38805,303
38806,369
38807,896
38808,3110
38809,5752
38810,6246
38811,5702
38812,4855
38813,4492
38814,4677
38815,4861
38816,4734
38817,5135
38818,5704
38819,6459
38820,5872
38821,4497
38822,3419
38823,2991
38824,2613
38825,2282
38826,1454
38827,693
38828,460
38829,360
38830,376
38831,873
38832,2822
38833,5266
38834,5821
38835,5339
38836,4816
38837,4592
38838,4823
38839,5253
38840,5169
38841,5413
38842,5602
38843,6086
38844,4987
38845,4465
38846,3574
38847,3124
38848,3121
38849,3032
38850,2030
38851,1235
38852,781
38853,648
38854,418
38855,478
38856,903
38857,1500
38858,2236
38859,3031
38860,3883
38861,4045
38862,4418
38863,4505
38864,4644
38865,4796
38866,4674
38867,4788
38868,4562
38869,4253
38870,3815
38871,3434
38872,3435
38873,3131
38874,2292
38875,1408
38876,969
38877,749
38878,344
38879,355
38880,525
38881,902
38882,1297
38883,2009
38884,2927
38885,3711
38886,4021
38887,4250
38888,4491
38889,4463
38890,4657
38891,4875
38892,4657
38893,4098
38894,3661
38895,3135
38896,2803
38897,2224
38898,1397
38899,714
38900,402
38901,354
38902,355
38903,957
38904,3008
38905,5617
38906,6306
38907,5522
38908,4735
38909,4209
38910,4485
38911,4800
38912,4475
38913,4677
38914,5413
38915,6317
38916,5701
38917,4293
38918,3143
38919,2833
38920,2492
38921,1690
38922,1182
38923,638
38924,391
38925,297
38926,390
38927,891
38928,3184
38929,5782
38930,6409
38931,5658
38932,4984
38933,4386
38934,4634
38935,4805
38936,4664
38937,4944
38938,5699
38939,6558
38940,5636
38941,4430
38942,3371
38943,3266
38944,2727
38945,2178
38946,1269
38947,664
38948,388
38949,290
38950,372
38951,955
38952,3121
38953,5926
38954,6595
38955,5651
38956,4974
38957,4545
38958,4879
38959,4799
38960,4860
38961,5032
38962,5826
38963,6668
38964,6108
38965,4459
38966,3473
38967,3053
38968,3072
38969,2422
38970,1922
38971,750
38972,411
38973,306
38974,409
38975,911
38976,3147
38977,5813
38978,6299
38979,5866
38980,4925
38981,4390
38982,4654
38983,4806
38984,5029
38985,5264
38986,5752
38987,6566
38988,5905
38989,4555
38990,3707
38991,3154
38992,3206
38993,2959
38994,1412
38995,774
38996,456
38997,344
38998,390
38999,836
39000,2945
39001,5353
39002,5950
39003,5232
39004,4674
39005,4571
39006,4813
39007,5121
39008,5228
39009,5400
39010,5795
39011,6254
39012,5160
39013,4303
39014,3506
39015,3184
39016,3191
39017,3112
39018,2048
39019,1225
39020,871
39021,581
39022,384
39023,451
39024,902
39025,1530
39026,1974
39027,2713
39028,3457
39029,3639
39030,4009
39031,4158
39032,4229
39033,4175
39034,3948
39035,3974
39036,4007
39037,3657
39038,3247
39039,2937
39040,3001
39041,3005
39042,1968
39043,1487
39044,924
39045,869
39046,546
39047,378
39048,657
39049,1210
39050,1286
39051,1866
39052,2855
39053,3500
39054,3824
39055,4016
39056,4489
39057,4435
39058,4412
39059,4485
39060,4146
39061,3947
39062,3604
39063,3344
39064,2794
39065,2084
39066,1224
39067,640
39068,384
39069,317
39070,333
39071,915
39072,3051
39073,5560
39074,6313
39075,5427
39076,4638
39077,4233
39078,4491
39079,4522
39080,4625
39081,4808
39082,5483
39083,5632
39084,5590
39085,4288
39086,3190
39087,2911
39088,2431
39089,1742
39090,1116
39091,625
39092,368
39093,299
39094,352
39095,819
39096,2764
39097,4240
39098,5655
39099,5960
39100,4925
39101,4455
39102,4727
39103,4998
39104,4875
39105,4922
39106,5722
39107,6357
39108,5912
39109,4740
39110,3288
39111,3076
39112,2686
39113,2152
39114,1263
39115,662
39116,398
39117,352
39118,409
39119,908
39120,3063
39121,5431
39122,5853
39123,5873
39124,5068
39125,4665
39126,4986
39127,5141
39128,4874
39129,5044
39130,5655
39131,6455
39132,5773
39133,4500
39134,3389
39135,2992
39136,2559
39137,2344
39138,1320
39139,709
39140,413
39141,324
39142,403
39143,887
39144,3091
39145,5589
39146,6435
39147,5736
39148,4976
39149,4388
39150,4652
39151,4977
39152,4931
39153,5104
39154,5707
39155,6303
39156,5783
39157,4569
39158,3570
39159,3103
39160,3023
39161,2303
39162,1379
39163,778
39164,435
39165,371
39166,398
39167,853
39168,2900
39169,5265
39170,5783
39171,5213
39172,4577
39173,4384
39174,4820
39175,5073
39176,5067
39177,5456
39178,5646
39179,5888
39180,5135
39181,4753
39182,3767
39183,3461
39184,2632
39185,2594
39186,1833
39187,1078
39188,668
39189,519
39190,362
39191,423
39192,850
39193,1427
39194,1817
39195,2559
39196,3477
39197,3962
39198,4236
39199,4263
39200,4552
39201,4379
39202,4493
39203,4300
39204,4602
39205,4087
39206,3237
39207,2962
39208,2938
39209,2573
39210,2015
39211,1323
39212,812
39213,689
39214,396
39215,356
39216,504
39217,962
39218,1210
39219,1903
39220,3030
39221,3735
39222,4072
39223,4454
39224,4507
39225,4396
39226,4595
39227,4875
39228,4555
39229,4229
39230,3684
39231,3316
39232,2735
39233,2109
39234,1560
39235,703
39236,421
39237,327
39238,375
39239,890
39240,3047
39241,5580
39242,6280
39243,5582
39244,4694
39245,4357
39246,4432
39247,4606
39248,4669
39249,4814
39250,5395
39251,6651
39252,5590
39253,4308
39254,3314
39255,2795
39256,2330
39257,1723
39258,1148
39259,606
39260,376
39261,288
39262,362
39263,912
39264,3153
39265,5814
39266,4416
39267,4515
39268,4940
39269,4726
39270,5040
39271,5555
39272,6471
39273,5656
39274,4121
39275,3272
39276,2888
39277,2532
39278,1771
39279,1168
39280,643
39281,393
39282,295
39283,374
39284,912
39285,3119
39286,5730
39287,6430
39288,5864
39289,4902
39290,4610
39291,4838
39292,5004
39293,4741
39294,5128
39295,5798
39296,6652
39297,6043
39298,4806
39299,3655
39300,3130
39301,3267
39302,2711
39303,1478
39304,801
39305,482
39306,336
39307,379
39308,936
39309,3022
39310,5423
39311,6313
39312,5908
39313,4788
39314,4517
39315,4675
39316,4927
39317,4990
39318,5155
39319,5654
39320,6532
39321,5871
39322,4426
39323,3530
39324,3290
39325,3176
39326,2420
39327,1406
39328,731
39329,471
39330,374
39331,404
39332,818
39333,2854
39334,5227
39335,5950
39336,5211
39337,4584
39338,4512
39339,4796
39340,4941
39341,5053
39342,5367
39343,5684
39344,5868
39345,5309
39346,4616
39347,3713
39348,3344
39349,3374
39350,3117
39351,2271
39352,1412
39353,831
39354,665
39355,423
39356,459
39357,876
39358,1560
39359,2004
39360,2806
39361,3514
39362,3971
39363,4198
39364,4310
39365,4262
39366,4280
39367,4188
39368,4305
39369,4134
39370,3920
39371,3567
39372,3362
39373,3378
39374,3167
39375,2511
39376,1406
39377,868
39378,678
39379,392
39380,365
39381,529
39382,984
39383,1196
39384,1850
39385,2713
39386,3534
39387,3856
39388,4037
39389,4522
39390,4468
39391,4351
39392,4466
39393,4313
39394,4012
39395,3658
39396,3151
39397,2708
39398,1930
39399,1282
39400,651
39401,434
39402,355
39403,348
39404,924
39405,3025
39406,5546
39407,6383
39408,5642
39409,4714
39410,4216
39411,4440
39412,4673
39413,4494
39414,4811
39415,5245
39416,6163
39417,5603
39418,4077
39419,3247
39420,2835
39421,2615
39422,1823
39423,1117
39424,571
39425,394
39426,284
39427,340
39428,940
39429,3184
39430,5702
39431,6573
39432,5841
39433,4766
39434,4478
39435,4741
39436,4996
39437,4832
39438,4985
39439,5672
39440,6373
39441,6014
39442,4525
39443,3423
39444,3046
39445,2784
39446,2287
39447,2772
39448,793
39449,492
39450,335
39451,403
39452,948
39453,3181
39454,5767
39455,6561
39456,5930
39457,4672
39458,4638
39459,4979
39460,5016
39461,4841
39462,4968
39463,5428
39464,5541
39465,5920
39466,4545
39467,3358
39468,3133
39469,2687
39470,1742
39471,1051
39472,652
39473,399
39474,300
39475,412
39476,977
39477,3150
39478,5386
39479,6494
39480,5847
39481,4976
39482,4466
39483,4574
39484,4961
39485,4785
39486,4927
39487,5729
39488,6272
39489,5928
39490,4580
39491,3725
39492,3205
39493,3090
39494,2377
39495,1380
39496,809
39497,449
39498,363
39499,408
39500,899
39501,2821
39502,5243
39503,5994
39504,5406
39505,4719
39506,4510
39507,4948
39508,5076
39509,5027
39510,5289
39511,5581
39512,5734
39513,5141
39514,4536
39515,3703
39516,3279
39517,3177
39518,2903
39519,2126
39520,1569
39521,806
39522,598
39523,448
39524,523
39525,940
39526,1648
39527,2229
39528,2987
39529,3922
39530,5146
39531,4916
39532,4448
39533,4438
39534,4710
39535,4893
39536,4897
39537,4664
39538,4157
39539,3619
39540,3543
39541,3442
39542,3128
39543,2044
39544,1346
39545,997
39546,726
39547,386
39548,388
39549,552
39550,994
39551,1277
39552,1971
39553,2895
39554,3766
39555,4384
39556,4624
39557,4596
39558,4742
39559,4779
39560,4989
39561,4870
39562,4287
39563,3792
39564,3213
39565,2682
39566,1973
39567,2369
39568,922
39569,473
39570,346
39571,369
39572,941
39573,3005
39574,5352
39575,6077
39576,5349
39577,4777
39578,4375
39579,4532
39580,4842
39581,4690
39582,5001
39583,5388
39584,6423
39585,5848
39586,4285
39587,3231
39588,2726
39589,2240
39590,1617
39591,1005
39592,659
39593,416
39594,316
39595,336
39596,996
39597,3136
39598,5701
39599,6837
39600,6123
39601,5053
39602,4540
39603,4652
39604,4794
39605,4762
39606,4994
39607,5660
39608,6229
39609,5875
39610,4435
39611,3410
39612,3003
39613,2504
39614,1747
39615,1117
39616,635
39617,425
39618,279
39619,393
39620,994
39621,3163
39622,5766
39623,6589
39624,6056
39625,5116
39626,4583
39627,4734
39628,5043
39629,4938
39630,5216
39631,5707
39632,6470
39633,5819
39634,4446
39635,3444
39636,3154
39637,2627
39638,1928
39639,1169
39640,596
39641,402
39642,381
39643,976
39644,3163
39645,5860
39646,6815
39647,6162
39648,5583
39649,4837
39650,5015
39651,5136
39652,5051
39653,5312
39654,5848
39655,6586
39656,5780
39657,4750
39658,3519
39659,2996
39660,2717
39661,2107
39662,1904
39663,790
39664,505
39665,387
39666,424
39667,916
39668,2950
39669,5259
39670,6243
39671,5687
39672,4971
39673,4539
39674,4391
39675,4971
39676,5149
39677,5499
39678,5879
39679,6088
39680,5750
39681,4755
39682,3467
39683,3076
39684,3164
39685,2435
39686,1860
39687,1089
39688,725
39689,495
39690,366
39691,500
39692,875
39693,1837
39694,2672
39695,3503
39696,4100
39697,4509
39698,4647
39699,4846
39700,4585
39701,4696
39702,5015
39703,4677
39704,4541
39705,3914
39706,3371
39707,3071
39708,3156
39709,2713
39710,2134
39711,1375
39712,855
39713,614
39714,382
39715,325
39716,551
39717,1106
39718,1657
39719,2467
39720,3408
39721,4017
39722,4394
39723,4638
39724,4494
39725,4565
39726,4289
39727,4259
39728,3998
39729,3688
39730,3165
39731,2840
39732,2330
39733,1913
39734,1208
39735,666
39736,337
39737,292
39738,358
39739,933
39740,3129
39741,5575
39742,6493
39743,6125
39744,5094
39745,4672
39746,4775
39747,4880
39748,4890
39749,5048
39750,5661
39751,6535
39752,5298
39753,3629
39754,2922
